date,tmax,tmin
2011-05-02,17.922402954101585,8.28498229980471
2011-05-03,19.081170654296898,6.681253051757835
2011-05-04,20.077203369140648,7.413110351562523
2011-05-05,18.82209167480471,8.818338012695335
2011-05-06,18.454248046875023,9.009927368164085
2011-05-07,17.261956787109398,6.588098144531273
2011-05-08,18.409783935546898,4.96973571777346
2011-05-09,17.583917236328148,7.191430664062523
2011-05-10,17.76984558105471,7.639215087890648
2011-05-11,18.849450683593773,7.749673461914085
2011-05-12,19.61078796386721,10.709191894531273
2011-05-13,18.38178405761721,10.811395263671898
2011-05-14,16.853540039062523,7.279870605468773
2011-05-15,18.05323181152346,9.360589599609398
2011-05-16,18.018853759765648,7.986123657226585
2011-05-17,19.49048767089846,8.844338989257835
2011-05-18,19.276223754882835,6.060464477539085
